837,91,2,5300,500,20,-5.6,16,2.1
0,0,0,0,0,18.9,-5,18,2.6
0,0,0,0,0,17.2,-4.4,22,2.1
0,0,0,0,0,17.2,-4.4,22,0
0,0,0,0,0,14.4,-3.9,27,2.6
0,0,0,0,0,16.1,-3.9,24,1.5
0,0,0,0,0,15,-2.8,28,0
0,0,0,0,0,13.3,-2.8,32,2.6
0,0,0,0,0,12.8,-2.8,33,0
0,0,0,0,0,12.8,-2.2,34,0
0,0,0,0,0,11.7,-2.2,37,2.6
0,0,0,0,0,10.6,-2.2,40,2.1
0,0,0,0,0,10,-1.7,43,3.1
0,0,0,0,0,9.4,-2.2,43,0
790,92,1,5300,400,8.9,-2.2,45,2.6
1415,85,70,6500,8100,11.7,-1.7,39,2.6
1415,135,160,12900,17900,14.4,-2.2,31,2.1
1415,6,168,500,19400,16.7,-1.1,29,2.1
1415,0,155,0,18200,17.8,-1.1,27,5.2
1415,782,166,77800,19300,18.3,0,29,6.7
1415,982,56,96800,9600,18.9,-0.6,27,6.2
1415,862,91,83800,12100,20,0,26,6.7
1415,906,58,84300,9900,20,0.6,27,6.2
1415,715,61,54000,9800,19.4,0,27,8.8
861,167,1,9800,700,16.7,3.9,42,6.2
0,0,0,0,0,16.7,2.8,39,3.6
0,0,0,0,0,15.6,2.8,42,3.6
0,0,0,0,0,13.3,2.2,47,3.6
0,0,0,0,0,12.8,2.8,51,3.6
0,0,0,0,0,11.7,2.2,52,1.5
0,0,0,0,0,11.7,2.8,54,3.6
0,0,0,0,0,8.3,1.7,63,2.6
0,0,0,0,0,7.8,1.1,63,2.6
0,0,0,0,0,7.8,1.7,65,1.5
0,0,0,0,0,7.8,1.7,65,0
0,0,0,0,0,9.4,1.1,56,2.6
0,0,0,0,0,7.2,0,60,1.5
0,0,0,0,0,7.2,0,60,3.1
790,142,0,0,0,10,-0.6,47,4.6
1414,639,26,51500,5900,11.7,-0.6,42,3.6
1414,805,49,74800,8700,15,-1.1,33,4.6
1414,841,75,82400,11100,16.7,-1.1,29,6.7
1414,945,65,93100,10200,17.8,-1.7,26,6.7
1414,920,77,90900,11100,18.9,-1.1,26,5.2
1414,970,60,95700,9900,19.4,-2.2,23,5.2
1414,967,57,94000,9800,19.4,-2.8,21,5.7
1414,852,57,79400,9600,19.4,-3.9,20,6.7
1414,700,73,52400,10900,18.3,-3.9,21,6.2
860,172,2,10100,800,17.2,-3.3,24,5.2
0,0,0,0,0,14.4,-3.9,27,3.6
0,0,0,0,0,13.3,-4.4,28,0
0,0,0,0,0,11.1,-3.9,33,2.1
0,0,0,0,0,11.1,-3.3,35,2.1
0,0,0,0,0,9.4,-3.3,39,2.1
0,0,0,0,0,8.3,-2.8,44,1.5
0,0,0,0,0,7.8,-2.8,46,0
0,0,0,0,0,8.3,-2.8,44,2.1
0,0,0,0,0,7.2,-2.8,48,2.6
0,0,0,0,0,5.6,-2.8,53,0
0,0,0,0,0,7.2,-2.8,48,1.5
0,0,0,0,0,5,-3.3,53,1.5
0,0,0,0,0,2.8,-4.4,57,1.5
790,149,0,0,0,4.4,-4.4,51,3.6
1414,675,22,54600,5700,8.9,-3.9,39,5.2
1414,867,40,80700,8200,13.3,-3.3,30,5.2
1414,928,58,90100,9700,17.8,-3.9,22,6.2
1414,945,52,93300,9200,20,-7.8,13,7.2
1414,999,46,99000,9000,21.7,-8.3,12,6.7
1414,964,61,95100,10000,22.2,-7.8,12,3.6
1414,861,99,83600,12600,22.2,-7.8,12,0
1414,910,57,84900,9800,22.8,-8.3,11,2.1
1414,838,54,65700,8800,22.8,-9.4,10,2.1
884,216,2,12700,900,19.4,-8.3,13,2.1
0,0,0,0,0,17.8,-7.2,16,0
0,0,0,0,0,12.8,-7.2,22,3.1
0,0,0,0,0,12.2,-6.1,26,0
0,0,0,0,0,11.7,-7.2,24,2.1
0,0,0,0,0,9.4,-8.9,24,3.1
0,0,0,0,0,8.3,-8.3,28,4.1
