0,0,0,0,0,-5.6,-8.3,79,5.7,1.1
0,0,0,0,0,-6.1,-8.3,83,3.6,1.1
0,0,0,0,0,-6.1,-8.3,83,4.1,1.1
0,0,0,0,0,-6.7,-8.9,83,4.6,1.0
0,0,0,0,0,-6.1,-8.3,83,3.6,1.0
0,0,0,0,0,-6.7,-8.9,83,3.6,1.0
0,0,0,0,0,-5.6,-8.3,79,1.5,1.0
1120,0,0,0,0,-6.1,-8.3,83,2.6,1.0
1415,7,81,300,9000,-6.1,-8.3,83,2.6,0.9
1415,0,89,0,10200,-5.6,-8.3,79,3.1,0.9
1415,6,150,400,17100,-5.6,-7.8,83,3.6,0.9
1415,0,122,0,14200,-4.4,-7.8,75,3.1,0.9
1415,0,71,0,8600,-4.4,-7.8,75,5.2,0.9
1415,0,96,0,11200,-3.9,-7.2,75,2.6,0.9
1415,0,58,0,6800,-3.3,-7.2,72,4.6,0.9
1415,0,53,0,5900,-3.3,-7.2,72,4.6,0.8
790,0,0,0,0,-3.3,-7.2,72,5.2,0.8
0,0,0,0,0,-3.3,-7.2,72,4.1,0.8
0,0,0,0,0,-3.3,-7.2,72,4.6,0.8
0,0,0,0,0,-3.3,-7.2,72,2.6,0.8
0,0,0,0,0,-3.9,-6.7,79,3.1,0.8
0,0,0,0,0,-3.3,-6.7,75,3.1,0.8
0,0,0,0,0,-2.8,-6.7,72,3.1,0.8
0,0,0,0,0,-2.2,-6.1,72,4.6,0.7
0,0,0,0,0,-2.2,-6.1,72,4.1,0.8
0,0,0,0,0,-2.2,-6.1,72,4.1,0.8
0,0,0,0,0,-1.7,-5.6,72,3.6,0.8
0,0,0,0,0,-1.1,-5.6,68,4.1,0.8
0,0,0,0,0,-1.7,-5.6,72,3.6,0.9
0,0,0,0,0,-1.7,-5.6,72,3.1,0.9
0,0,0,0,0,-1.7,-5.6,72,3.6,0.9
1120,0,0,0,0,-1.7,-5,76,2.6,1.0
1415,262,97,19400,11500,0,-4.4,69,4.6,1.0
1415,642,93,57200,12200,1.7,-4.4,61,4.6,1.0
1415,683,103,64900,13100,2.8,-4.4,57,5.2,1.0
1415,717,104,69600,13300,4.4,-3.9,53,4.6,1.1
